"from","to","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Turks and Caicos Islands","Portugal","3.18923320596684","0.000000","0.000000","0.639462","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Turks and Caicos Islands","Romania","0","0.000000","0.000000","0.650637","1.243595","12.544832","0.000000","2.929652","-1.389192","0.000000","0.000000","0.000000"
"Uganda","Denmark","0","0.000000","0.000000","0.000000","0.000000","0.000000","1.102192","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uganda","France","-106.486742847939","-1.882264","1.128625","1.241673","0.000000","3.763450","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uganda","Germany","0.894846578554107","-0.941132","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uganda","Japan","0","0.000000","0.000000","0.000000","0.748353","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uganda","Kenya","0","0.000000","0.000000","0.000000","0.000000","0.000000","4.221318","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uganda","Portugal","0","0.000000","0.817124","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uganda","Rwanda","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.000000","0.000000"
"Uganda","United Republic of Tanzania","0","0.000000","0.000000","0.520000","0.670000","0.000000","1.950000","5.600000","3.200000","-0.500000","27.900000","0.000000"
"United Arab Emirates","Argentina","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.601000","-3.292000","12.245000","2.320000","5.722000"
"United Arab Emirates","Bangladesh","0.86","0.000000","16.660000","12.840000","55.480000","88.020000","83.270000","102.200000","67.080000","24.500000","10.050000","15.430000"
"United Arab Emirates","Belgium","0","0.941132","1.128625","0.000000","0.000000","0.000000","0.000000","0.000000","80.573125","23.839639","9.730940","-141.334766"
"United Arab Emirates","Bulgaria","0","0.671027","0.000000","0.000000","0.621798","5.519726","9.033201","6.445234","1.250273","2.648849","52.950768","26.965774"
"United Arab Emirates","Croatia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-0.759888","-4.426226","-2.828923","0.000000"
"United Arab Emirates","Cyprus","0","..","0.000000","..","16.354904","0.000000","75.194556","31.127550","20.032146","-15.906337","222.421475","53.964183"
"United Arab Emirates","Czech Republic","0","0.000000","0.000000","0.000000","0.000000","0.000000","-6.277810","0.000000","0.000000","0.000000","0.000000","0.000000"
"United Arab Emirates","Denmark","0","0.000000","0.000000","0.000000","1.500773","8.744228","11.756710","9.807518","0.000000","0.000000","0.000000","0.000000"
"United Arab Emirates","Egypt","0","0.000000","3.500000","1.600000","67.200000","2733.800000","526.900000","762.800000","952.400000","404.000000","508.400000","418.300000"
"United Arab Emirates","Finland","0","0.000000","0.000000","0.000000","-3.759389","-5.730479","-26.430325","-40.329586","14.754606","3.232920","-4.545739","14.833726"
"United Arab Emirates","France","20.5814713067445","110.112465","230.239472","276.893086","457.643138","464.158787","275.102034","-1609.843630","4513.484190","-900.608573","7759.729202","-716.952725"
"United Arab Emirates","Germany","0.894846578554107","-7.529057","15.800748","62.083652","4.974382","11.290349","479.033393","219.723880","921.034170","0.000000","0.000000","0.000000"
"United Arab Emirates","India","0","0.000000","0.000000","0.000000","47.000000","215.000000","226.000000","234.000000","373.000000","188.040000","346.220000","172.545130"
"United Arab Emirates","Italy","25.055704199515","0.000000","0.736992","4.948067","2.530717","40.439521","6.246595","50.536492","24.519235","24.938911","37.811651","-2.723906"
"United Arab Emirates","Japan","0","0.000000","0.000000","0.924274","-0.945122","0.000000","0.000000","0.000000","0.000000","0.000000","27.196236","0.000000"
"United Arab Emirates","Kenya","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.509882","0.000000","0.000000","0.000000","0.000000","0.000000"
"United Arab Emirates","Korea, Republic of","0","0.000000","0.000000","0.500000","0.000000","13.468000","24.700000","9.458460","2.488353","-3.829825","0.000000","0.000000"
"United Arab Emirates","Latvia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.280000"
"United Arab Emirates","Luxembourg","0","-48.938873","-15.800748","-29.800153","-47.256628","-18.817248","-31.479337","66965.979419","161.146250","692.673947","300.268991","-5779.307048"
"United Arab Emirates","Malawi","0","-14.600000","1.800000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"United Arab Emirates","Mauritius","0","0.000000","1.612817","0.000000","0.000000","3.594476","41.026579","29.767545","11.955644","10.979587","12.839581","11.048253"
"United Arab Emirates","Morocco","0.822790409625763","10.725369","23.228658","37.302577","82.086766","87.953267","465.020330","608.490219","142.830547","310.270923","572.567915","0.000000"
"United Arab Emirates","Mozambique","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6.219000","6.678000","43.871000","216.963000"
"United Arab Emirates","Netherlands","173.600236239497","161.874735","39.501870","18.625095","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"United Arab Emirates","Nigeria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.532000"
"United Arab Emirates","Oman","0","0.000000","0.000000","0.000000","0.000000","362.288687","796.098830","419.505852","-220.546164","156.306892","466.840052","0.000000"
"United Arab Emirates","Pakistan","5.417","114.116000","46.429000","114.363000","391.837000","1639.271000","669.510000","432.476000","166.120000","296.887000","173.590000","1.350000"
"United Arab Emirates","Philippines","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.660000","0.000000","0.890000","0.000000","0.680000","0.000000"
"United Arab Emirates","Poland","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6.007729","-1.259005"
"United Arab Emirates","Portugal","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","8.224675","0.000000","0.000000"
"United Arab Emirates","Qatar","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-94.697802","0.000000","0.000000","0.000000"
"United Arab Emirates","Romania","0","0.000000","0.506753","3.235800","1.243595","13.799315","13.686668","23.437214","1.389192","0.000000","0.000000","1.284862"
"United Arab Emirates","Saudi Arabia","5","1.000000","10.000000","846.000000","5015.000000","-19.000000","2381.000000","5595.000000","-268.000000","355.000000","0.000000","0.000000"
"United Arab Emirates","Slovakia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.464826","-2.778384","-9.270971","-2.780268","0.000000"
"United Arab Emirates","Spain","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4746.868414","164.228622","6259.774381","224.850763"
"United Arab Emirates","Sweden","10.938513520055","..","0.000000","0.000000","0.000000","0.000000","..","0.000000","0.000000","..","..",".."
"United Arab Emirates","Thailand","0","0.000000","0.000000","0.000000","2.608895","33.482393","24.390901","29.907875","43.926932","-15.751901","-7.786709","14.581879"
"United Arab Emirates","Tunisia","0","0.000000","0.000000","0.000000","10.251035","2264.879566","37.694325","65.008846","65.572071","38.982814","58.958076","39.695497"
"United Arab Emirates","Turkey","0","1.000000","0.000000","0.000000","1625.000000","1548.000000","183.000000","148.000000","6.000000","104.000000","89.000000","52.000000"
"United Arab Emirates","United Republic of Tanzania","15.27","1.430000","11.240000","2.210000","2.000000","29.500000","63.710000","0.000000","0.000000","-117.500000","-146.600000","0.000000"
"United Arab Emirates","United States","-19","6.000000","4.000000","-23.000000","..","1064.000000","..","1617.000000","151.000000","-197.000000","617.000000","-104.000000"
"United Arab Emirates","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.930000","0.000000","10.900000","18.000000","43.100000","4.838650"
"United Republic of Tanzania","Australia","-1.03442568685866","0.000000","0.000000","0.000000","0.000000","..","0.000000","0.000000","..","..","..",".."
"United Republic of Tanzania","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.324424","0.000000","1.284862"
"United Republic of Tanzania","Cyprus","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","..","20.643390","0.000000","0.000000","0.000000"
"United Republic of Tanzania","Germany","1.78969315710821","0.000000","1.128625","2.483346","4.974382","6.272416","4.106001","0.000000","0.000000","0.000000","0.000000","0.000000"
"United Republic of Tanzania","Kenya","0","0.000000","0.000000","0.000000","0.000000","0.000000","2.221930","12.467485","0.000000","0.000000","0.000000","0.000000"
"United Republic of Tanzania","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-4.394478","0.000000","-1.324424","2.780268","0.000000"
"United Republic of Tanzania","Malawi","0","0.000000","0.000000","0.600000","0.000000","0.000000","0.000000","4.500000","0.000000","10.000000","0.000000","0.000000"
"United Republic of Tanzania","Mozambique","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.831000","1.096000","5.151000","8.375000","0.000000"
"United Republic of Tanzania","Rwanda","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.700000","0.000000"
"United Republic of Tanzania","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.950000","0.000000","-9.100000","36.200000","1.600000","7.936340"
"Uruguay","Argentina","0","0.000000","0.000000","0.000000","-332.355000","-59.751000","109.730000","392.938000","661.600000","84.998000","3.758000","523.240000"
"Uruguay","Austria","0","0.000000","0.000000","5.811030","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uruguay","Belgium","0","..","..","..","0.000000","..","0.000000","0.000000","-4.167575","1.324424","1.390134","-2.569723"
"Uruguay","Bolivia","0","0.000000","0.000000","1.444000","3.723000","1.439000","2.839000","2.713000","6.867000","9.356000","0.000000","0.000000"
"Uruguay","Brazil","160.529","45.839000","120.010000","119.681000","127.279000","131.767000","-129.520000","337.077000","45.980000","0.000000","0.000000","0.000000"
"Uruguay","Chile","0","0.000000","0.000000","0.000000","0.000000","110.000000","146.000000","83.000000","84.080000","158.998000","7.960000","32.478000"
"Uruguay","Colombia","4.969","113.165000","5.149000","30.950000","54.137000","17.825000","14.007000","29.043000","18.936000","36.588000","35.538000","77.415000"
"Uruguay","Ecuador","0","3.582000","0.991000","1.278000","6.389000","14.781000","2.315000","-37.352000","-13.219000","40.124000","2.746000","6.488000"
"Uruguay","France","-2.68453973566232","0.941132","2.257250","1.241673","3.730786","3.763450","15.055335","20.507562","1.389192","0.000000","-2.780268","1.284856"
"Uruguay","Germany","5.36907947132464","7.529057","11.286249","31.041826","0.000000","3.763450","16.424002","-16.113085","29.173028","14.568668","8.340805","-34.691261"
"Uruguay","Guatemala","0","0.000000","0.000000","0.000000","6.800000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uruguay","Hungary","0","0.000000","0.000000","0.000000","0.656677","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uruguay","Israel","0","0.000000","0.000000","60.994818","-39.197507","0.496805","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uruguay","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","19.028088","22.754962","31.004775","3.364125","4.612653"
"Uruguay","Korea, Republic of","9.4","8.426000","0.000000","1.300000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uruguay","Luxembourg","0","3.764529","162.521980","3.725019","0.000000","3.763450","6.843334","26.366866","8.335151","9.270971","9.730940","2.569723"
"Uruguay","Mexico","-6.717","-15.857000","6.809000","17.128000","9.808000","8.670000","0.810000","6.236000","3.464000","-1.467000","33.924000","117.495000"
"Uruguay","Mozambique","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.810000"
"Uruguay","Paraguay","23.6141022514515","-35.221000","-1.585644","2.064065","0.997000","5.164000","1.902000","0.827385","1.781332","1.618397","-4.469362","0.000000"
"Uruguay","Peru","23.944","-0.516000","-3.206000","15.229000","0.824000","0.000000","0.000000","-5.645000","26.933000","0.000000","0.000000","0.000000"
"Uruguay","Poland","-1.07589063571688","-1.133922","0.000000","-0.618827","0.000000","-1.630828","1.011579","0.000000","0.000000","0.000000","0.000000","0.000000"
"Uruguay","Portugal","0.877844493561579","10.687497","8.062896","10.534354","0.000000","0.000000","0.000000","0.000000","0.000000","0.754922","0.000000","0.000000"
"Uruguay","Spain","0","0.000000","-321.658085","732.587088","-63.423370","92.831757","0.000000","2605.925221","-495.941476","968.154216","88.968590","326.354822"
"Uruguay","Sweden","0","0.000000","-0.946663","-0.743935","0.000000","0.000000","..","..","..","..","..",".."
"Uruguay","United States","8","7.000000","120.000000","-22.000000","-56.000000","41.000000","-112.000000","214.000000","26.000000","-2.000000","244.000000","0.000000"
"US Virgin Islands","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.389192","0.000000","0.000000","0.000000"
"US Virgin Islands","Bulgaria","0","0.000000","0.000000","0.000000","0.870517","-0.878138","38.733271","-1.171861","-3.334060","-2.648849","-3.045645","9.225177"
"US Virgin Islands","Croatia","0","0.000000","0.000000","0.000000","0.000000","0.000000","3.881539","0.000000","0.000000","0.000000","0.000000","0.000000"
"US Virgin Islands","Germany","0","0.000000","-1.128625","1.241673","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"US Virgin Islands","India","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","8.780000","21.248868"
