"from","to","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","from_iso","to_iso","avg","nd","TOTAL","PERC","NDX"
"Singapore","Uganda","2.468","2.947000","0.000000","0.497000","0.639000","1.085000","0.745000",1.014,0,1.768,9.491,9.633,"SGP","UGA",4.3812,0.521598036,34456.2252548,0.000127152639837983,6.63225672117073e-05
"Singapore","United Kingdom","112.285946107204","235.303639","-124.087305","25.632575","83.636668","..","13504.157896",492.677851,211.864737,1.545168,748.228365,235.36957,"SGP","GBR",337.9371382,0.164744418,34456.2252548,0.00980772373354864,0.00161576773838826
"Singapore","United Republic of Tanzania","0","0.000000","0.000000","0.000000","74.210000","0.000000","1.310000",0,0,0,0,0,"SGP","TZA",0,0.535534539,34456.2252548,0,0
"Singapore","United States","-1451","-484.000000","1096.000000","348.000000","798.000000","2217.000000","5892.000000",10471,1328,924,2546,2655,"SGP","USA",3584.8,0.199021375,34456.2252548,0.104039254836849,0.020706035551605
"Singapore","Viet Nam","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,1129.809,992.022,"SGP","VNM",424.3662,0.381388268,34456.2252548,0.012316096637454,0.00469721476507921
"Singapore","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","2.660000",0,0.5,0,0,61.973914,"SGP","ZMB",12.4947828,0.4972256,34456.2252548,0.000362627731494163,0.000180307791368824
"South Africa","Argentina","0","0.000000","0.000000","0.000000","0.000000","0.806000","2.545000",16,3.974,8.065,12.688,19.141,"ZAF","ARG",11.9736,0.262239067,4500.7995182,0.00266032733775011,0.000697641758966184
"South Africa","Australia",NA,"..","-42.804055","247.104247","..","..","..",44.456374,21.057722,170.617157,187.732796,NA,"ZAF","AUS",105.96601225,0.238866553,4500.7995182,0.0235438196750383,0.00562383105022998
"South Africa","Austria","-0.868896027776038","41.904852","-5.171359","-15.222911","383.027409","67.616645","-107.892007",0,0,0,0,0,"ZAF","AUT",0,0.194990141,4500.7995182,0,0
"South Africa","Belgium","0","..","..","..","..","..","0.000000",0,50.010905,58.274672,63.946174,46.255014,"ZAF","BEL",43.697353,0.205225833,4500.7995182,0.00970879791985843,0.00199249614053161
"South Africa","Bulgaria","0","0.000000","0.000000","0.000000","0.000000","0.501793","2.189867",1.171861,0,0,1.28365,1.061167,"ZAF","BGR",0.7033356,0.223077829,4500.7995182,0.000156269035569326,3.4860157194729e-05
"South Africa","Chile","0","0.000000","0.000000","0.000000","0.000000","-23.000000","9.000000",6,96.763,11.735,1.633,1.048,"ZAF","CHL",23.4358,0.282457473,4500.7995182,0.00520703041875828,0.00147076465391659
"South Africa","Cyprus","0","0.966100","0.000000","0.000000","0.839942","0.000000","2.983694",3.105431,0,7.496242,1.390134,NA,"ZAF","CYP",2.99795175,0.226918286,4500.7995182,0.000666093154755528,0.000151148716993457
"South Africa","Czech Republic","0","0.000000","0.000000","0.000000","0.930819","-1.402928","0.000000",0.990528,1.02135,1.989706,3.929046,0,"ZAF","CZE",1.586126,0.167790564,4500.7995182,0.000352409831539072,5.91310443930859e-05
"South Africa","Denmark","0","0.000000","0.000000","-0.667661","-1.500773","2.017899","2.755479",3.923007,0,0,0,0,"ZAF","DNK",0.7846014,0.144967624,4500.7995182,0.000174324894238743,2.52714657218418e-05
"South Africa","Estonia",NA,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0.856923,0,0,0,0,"ZAF","EST",0.1713846,0.252987409,4500.7995182,3.80787011967468e-05,9.63343195385018e-06
"South Africa","Finland","0","0.000000","0.000000","0.000000","0.000000","0.000000","-21.943835",27.028967,9.534023,2.170732,5.28112,11.720507,"ZAF","FIN",11.1470698,0.189396599,4500.7995182,0.00247668658755501,0.000469076016471835
"South Africa","France","37.5835562992725","-2.823397","3.385875","17.383422","3.730786","28.853114","41.060005",10.253781,41.675754,23.839639,157.085167,80.946269,"ZAF","FRA",62.760122,0.150847644,4500.7995182,0.0139442162989521,0.00210345217612332
"South Africa","Germany","1654.57132374654","-294.574373","171.550979","187.492628","-33.577078","145.520052","56.115340",29.296517,29.173028,120.522618,129.282482,19.272923,"ZAF","DEU",65.5095136,0.15008984,4500.7995182,0.0145550836768217,0.00218457018024079
"South Africa","Hungary","0","0.580619","0.000000","0.000000","0.000000","0.000000","0.000000",12.412793,38.277713,19.380126,34.489264,1.279862,"ZAF","HUN",21.1679516,0.211185316,4500.7995182,0.00470315363179422,0.00099323698592701
"South Africa","India","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,1.6,9.033241,"ZAF","IND",2.1266482,0.427243396,4500.7995182,0.0004725045386715,0.000201874443727425
"South Africa","Indonesia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,13,17,"ZAF","IDN",6,0.335011941,4500.7995182,0.00133309648113355,0.000446603239684821
"South Africa","Italy","1.65367647716799","0.000000","1.518000","0.000000","-4.857484","-2.593017","0.687071",9.697147,5.334497,41.666391,72.39819,67.686504,"ZAF","ITA",39.3565458,0.211710304,4500.7995182,0.0087443454525919,0.00185126803404925
"South Africa","Kenya","0","0.000000","0.000000","0.000000","0.000000","0.000000","85.397459",2.88006,0,0,0,0,"ZAF","KEN",0.576012,0.530444735,4500.7995182,0.000127979928381783,6.78862791957939e-05
"South Africa","Korea, Republic of","0","0.000000","0.000000","0.000000","0.000000","3.000000","0.000000",2.892839,0,0,0,0,"ZAF","KOR",0.5785678,0.347391189,4500.7995182,0.000128547783046197,4.46563671957323e-05
"South Africa","Latvia","0","0.000000","0.000000","0.000000","0.000000","0.000000","2.919469",0,0,0,0,0,"ZAF","LVA",0,0.262947089,4500.7995182,0,0
"South Africa","Luxembourg","0","9.411322","14.672123","36.008518","7.461573","32.616563","895.108111",473.138756,1450.31625,210.583475,3297.398364,5527.474194,"ZAF","LUX",2191.7822078,0.129131919,4500.7995182,0.486976191438217,0.0628841701077284
"South Africa","Madagascar","0","0.000000","0.000000","1.070171","0.000000","0.840218","2.241339",0.819495,0,0,0,0,"ZAF","MDG",0.163899,0.538860332,4500.7995182,3.64155300268846e-05,1.9622884600243e-05
"South Africa","Malawi","0","-12.000000","2.200000","2.800000","0.000000","0.000000","0.000000",0,0,20,0,0,"ZAF","MWI",4,0.491810578,4500.7995182,0.000888730987422367,0.000437087300610705
"South Africa","Mauritius","20.5978173179582","11.114078","36.628855","0.690947","0.915372","1.207704","15.888988",49.723402,15.94816,47.701758,75.576012,93.078203,"ZAF","MUS",56.405507,0.339225937,4500.7995182,0.0125323304830423,0.00425129155090369
"South Africa","Mexico","0","0.575000","0.589000","0.000000","0.499000","0.000000","0.631000",6.441,0,2.363,0,19.884,"ZAF","MEX",5.7376,0.289546763,4500.7995182,0.00127479572835864,0.000369112976632472
"South Africa","Mozambique","0","0.000000","0.000000","4.117000","12.168000","36.609000","176.191000",160.424,41.403,129.262,97.016,47.657,"ZAF","MOZ",95.1524,0.513186923,4500.7995182,0.021141221601902,0.0108493984623412
"South Africa","Namibia","292.153259660037","145.113702","118.972868","180.689785","308.208569","309.294032","586.371740",672.539891,0,0,0,0,"ZAF","NAM",134.5079782,0.427028075,4500.7995182,0.0298853520704681,0.0127618843653492
"South Africa","Nigeria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,305.009,972.466,"ZAF","NGA",255.495,0.502678199,4500.7995182,0.0567665809078694,0.0285353226541556
"South Africa","Pakistan","0","0.000000","0.000000","0.582000","0.000000","0.000000","0.000000",5.202,0,1.681,2.087,0,"ZAF","PAK",1.794,0.430075243,4500.7995182,0.000398595847858932,0.000171426206126721
"South Africa","Panama","0","0.000000","0.000000","0.000000","0.000000","14.139000","13.451000",19.313,25.771,879.123,349.824,653.399,"ZAF","PAN",385.486,0.339105111,4500.7995182,0.0856483383543746,0.0290437892846258
"South Africa","Poland","0","0.000000","0.677410","-3.094134","-3.108989","0.000000","8.237143",6.392057,0,10.91102,122.787181,148.009851,"ZAF","POL",57.6200218,0.149939918,4500.7995182,0.0128021747174031,0.00191955702734909
"South Africa","Portugal","1.60356506876896","0.000000","-1.622963","2.453546","-0.808337","2.020972","6.194586",3.514117,2.361626,0.609235,1.545829,5.567305,"ZAF","PRT",2.7196224,0.254607569,4500.7995182,0.000604253175241997,0.000153847432008896
"South Africa","Romania","0","0.000000","0.000000","0.000000","54.718201","0.000000","54.746673",0,0,0,0,0,"ZAF","ROU",0,0.25070976,4500.7995182,0,0
"South Africa","Rwanda","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,46.4,0,"ZAF","RWA",9.28,0.520745874,4500.7995182,0.00206185589081989,0.00107370294792705
"South Africa","Saudi Arabia","0","0.000000","0.000000","0.000000","0.000000","0.000000","21.000000",13,28,1,0,0,"ZAF","SAU",8.4,0.341458032,4500.7995182,0.00186633507358697,0.000637275101279582
"South Africa","Slovakia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",1.464826,0,0,0,0,"ZAF","SVK",0.2929652,0.187754477,4500.7995182,6.50918128690978e-05,1.22212792822193e-05
"South Africa","Sweden","1.74613470679924","..","0.886635","-4.567438","0.000000","-3.235957","-3.563400",NA,NA,3.468599,NA,NA,"ZAF","SWE",3.468599,0.205265765,4500.7995182,0.000770662853560559,0.000158190700193191
"South Africa","Turkey","0","0.000000","0.000000","0.000000","0.000000","1.000000","0.000000",0,0,0,0,0,"ZAF","TUR",0,0.277430808,4500.7995182,0,0
"South Africa","Uganda","17.755","21.201000","4.019000","5.872000","7.549000","12.806000","66.855000",51.142,89.534,17.286,14.4,24.945,"ZAF","UGA",39.4614,0.521598036,4500.7995182,0.00876764224676725,0.00457318497626442
"South Africa","United Kingdom","73.41773095004","94.421206","34.287282","-64.081438","45.454711","185.837012","876.399638",NA,48.292697,54.080865,129.778367,233.789908,"ZAF","GBR",116.48545925,0.164744418,4500.7995182,0.0258810593049001,0.00426376005240925
"South Africa","United Republic of Tanzania","167.41","63.920000","91.460000","153.940000","178.550000","100.880000","39.410000",526.5,357,347.3,443.5,0,"ZAF","TZA",334.86,0.535534539,4500.7995182,0.0744001146120635,0.0398438310803186
"South Africa","United States","-104","-71.000000","-44.000000","-100.000000","-226.000000","131.000000","-325.000000",438,217,127,255,543,"ZAF","USA",316,0.199021375,4500.7995182,0.070209748006367,0.0139732405866307
"South Africa","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","105.910000",0,73.4,51.3,94.4,425.965135,"ZAF","ZMB",129.013027,0.4972256,4500.7995182,0.0286644687190146,0.0142527076574933
"Sri Lanka","Australia","0","-1.629939","3.891278","..","0.000000","..","0.000000",0,NA,NA,NA,NA,"LKA","AUS",0,0.238866553,79.9109944,0,0
"Sri Lanka","Bangladesh","0","0.000000","2.230000","3.440000","4.060000","2.630000","3.550000",7.19,7.37,8.85,31.58,11.04,"LKA","BGD",13.206,0.495135268,79.9109944,0.165258862052153,0.081825490951568
"Sri Lanka","Germany","-1.78969315710821","0.000000","0.000000","0.000000","0.000000","0.000000","1.368667",5.859303,0,0,0,0,"LKA","DEU",1.1718606,0.15008984,79.9109944,0.0146645728638311,0.00220100339480075
"Sri Lanka","India","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,4.78,6.03,5.91,"LKA","IND",3.344,0.427243396,79.9109944,0.0418465572241709,0.0178786652193631
"Sri Lanka","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",10.42956,30.062111,36.580601,154.443912,62.893971,"LKA","ITA",58.882031,0.211710304,79.9109944,0.73684517934118,0.155997716919256
"Sri Lanka","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,1.390134,0,"LKA","LUX",0.2780268,0.129131919,79.9109944,0.00347920586006373,0.000449276529306075
"Sri Lanka","Madagascar","0","0.000000","0.000000","0.000000","0.000000","1.307006","0.000000",0,0,0,0,0,"LKA","MDG",0,0.538860332,79.9109944,0,0
"Sri Lanka","Sweden","-4.56893630616414","..","-0.579499","0.000000","0.000000","..","0.000000",0,0,0.554976,0,0.590404,"LKA","SWE",0.229076,0.205265765,79.9109944,0.00286663933692708,0.000588422916473431
"Sri Lanka","United States","6","..","1.000000","3.000000","-5.000000","1.000000","0.000000",6,4,0,4,0,"LKA","USA",2.8,0.199021375,79.9109944,0.0350389833216742,0.00697350663928166
"Sudan","Bangladesh","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0.65,"SDN","BGD",0.13,0.495135268,20.4724,0.0063500127000254,0.00314411524003048
"Sudan","Egypt","0","0.000000","0.000000","0.000000","0.000000","0.000000","2.000000",2.4,1.7,1.1,0,1.1,"SDN","EGY",1.26,0.283767746,20.4724,0.0615462769387077,0.0174648482815889
"Sudan","Korea, Republic of","0","0.000000","0.000000","0.000000","1.139000","0.000000","0.000000",0,0,0,0,0,"SDN","KOR",0,0.347391189,20.4724,0,0
"Sudan","Nigeria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,59.391,1.021,"SDN","NGA",12.0824,0.502678199,20.4724,0.590179949590668,0.296670594146148
"Sudan","Saudi Arabia","1","9.000000","3.000000","0.000000","2.000000","1.000000","10.000000",28,0,7,0,0,"SDN","SAU",7,0.341458032,20.4724,0.341923760770598,0.116752614446767
"Sudan","Slovenia","0","0.000000","0.000000","0.000000","-2.487191","0.000000","0.000000",0,0,0,0,0,"SDN","SVN",0,0.170795336,20.4724,0,0
"Sudan","Turkey","0","0.000000","0.000000","0.000000","0.000000","1.000000","0.000000",0,0,0,0,0,"SDN","TUR",0,0.277430808,20.4724,0,0
"Suriname","Czech Republic","0","1.166822","0.779893","0.000000","-0.851511","0.000000","0.000000",0,0,0,0,0,"SUR","CZE",0,0.167790564,0.4,0,0
"Suriname","Luxembourg","0","0.000000","1.128625","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"SUR","LUX",0,0.129131919,0.4,0,0
"Suriname","Netherlands","-25.055704199515","13.175851","6.771749","1.241673","0.000000","0.000000","0.000000",0,0,0,0,0,"SUR","NLD",0,0.19057085,0.4,0,0
"Suriname","United States","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,2,0,0,0,"SUR","USA",0.4,0.199021375,0.4,1,0.199021375
"Swaziland","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",154.421943,3.528547,0,0,0,"SWZ","ITA",31.590098,0.211710304,43.5276482,0.725747870752181,0.153648302344297
"Swaziland","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,1.390134,0,"SWZ","LUX",0.2780268,0.129131919,43.5276482,0.00638736094177493,0.000824812175757045
"Swaziland","Mozambique","0","0.000000","0.000000","0.000000","1.250000","2.109000","1.043000",0,0,0.998,0,0,"SWZ","MOZ",0.1996,0.513186923,43.5276482,0.004585591187534,0.00235326543166649
"Swaziland","New Zealand","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",10.543111,2.49975,0,0,NA,"SWZ","NZL",3.26071525,0.25937051,43.5276482,0.0749113582938763,0.0194297972054754
"Swaziland","Poland","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,6.732332,0,0,"SWZ","POL",1.3464664,0.149939918,43.5276482,0.0309335894696925,0.00463817986853136
"Swaziland","Romania","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,1.324424,0,0,"SWZ","ROU",0.2648848,0.25070976,43.5276482,0.00608543789875604,0.00152567867509203
"Swaziland","Turkey","0","0.000000","0.000000","0.000000","0.000000","7.000000","0.000000",0,0,0,0,0,"SWZ","TUR",0,0.277430808,43.5276482,0,0
"Swaziland","United Republic of Tanzania","2.76","0.000000","0.000000","0.000000","3.000000","0.000000","0.000000",0,0,0,0.8,0,"SWZ","TZA",0.16,0.535534539,43.5276482,0.00367582459922565,0.00196853103219117
"Swaziland","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,35.4,0,0,"SWZ","ZMB",7.08,0.4972256,43.5276482,0.162655238515735,0.0808763485641294
"Syrian Arab Republic","Argentina","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,2.444,0.596,0.529,"SYR","ARG",0.7138,0.262239067,124.2800676,0.00574347933489537,0.00150616466211674
"Syrian Arab Republic","Bulgaria","0","0.000000","3.738006","1.229256","0.000000","1.756276","5.200934",2.490204,1.389192,1.589309,1.613668,0,"SYR","BGR",1.4164746,0.223077829,124.2800676,0.0113974398900311,0.00254251614682613
"Syrian Arab Republic","Cyprus","0","1.555536","3.586770","0.597013","0.000000","0.000000","-3.216367",0,0,NA,0,NA,"SYR","CYP",0,0.226918286,124.2800676,0,0
"Syrian Arab Republic","France","-25.055704199515","57.409063","-20.315247","6.208365","17.410337","-13.799315","0.000000",0,0,0,NA,0,"SYR","FRA",0,0.150847644,124.2800676,0,0
"Syrian Arab Republic","Germany","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,1.389192,0,0,0,"SYR","DEU",0.2778384,0.15008984,124.2800676,0.00223558294878172,0.000335538287089377
"Syrian Arab Republic","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",1.362288,0,0,0,0,"SYR","ITA",0.2724576,0.211710304,124.2800676,0.00219228718861753,0.000464129787157522
"Syrian Arab Republic","Morocco","0","0.000000","0.000000","0.000000","2.763674","1.591709","1.281687",0,0,12.153743,8.516824,0,"SYR","MAR",4.1341134,0.364708027,124.2800676,0.0332644926884478,0.0121318274975597
"Syrian Arab Republic","Nigeria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,4.289,"SYR","NGA",0.8578,0.502678199,124.2800676,0.00690215266667589,0.00346956167170768
"Syrian Arab Republic","Poland","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,1.227075,0,0,"SYR","POL",0.245415,0.149939918,124.2800676,0.00197469316471469,0.000296085331192482
"Syrian Arab Republic","Romania","0","0.000000","25.483221","13.921638","-2.487191","6.272416","9.580668",2.929652,5.556767,1.324424,0,0,"SYR","ROU",1.9621686,0.25070976,124.2800676,0.0157882807588688,0.00395827607986863
"Syrian Arab Republic","Saudi Arabia","34","62.000000","43.000000","32.000000","62.000000","17.000000","95.000000",379,96,97,0,0,"SYR","SAU",114.4,0.341458032,124.2800676,0.920501591358967,0.314312661838301
"Romania","Austria","..","..","..","..","0.000000","1.254483","0.000000",0,0,1.324424,2.780268,23.127507,"ROU","AUT",5.4464398,0.194990141,279.831367,0.0194632926908441,0.00379515018611195
"Romania","Belgium","..","..","..","..","0.000000","31.362080","0.000000",0,0,0,0,0,"ROU","BEL",0,0.205225833,279.831367,0,0
